ID,판매가,화면크기,형태,해상도,화면비율,LCD,LED,OLED,QLED,단자,부가기능
8452,3161990,65,0,1080,1,0,1,0,0,4,5
8458,4998990,65,0,1080,1,0,1,0,0,4,5
8460,2182500,65,0,1080,1,0,1,0,0,4,5
8470,599120,49,0,1080,1,0,1,0,0,2,3
8482,869120,49,0,1080,1,0,1,0,0,2,3
8494,3883930,80,0,2160,1,0,1,0,0,3,6
8501,4130000,80,0,2160,1,0,1,0,0,3,6
8502,4299000,80,0,2160,1,0,1,0,0,3,6
8538,1645190,65,0,2160,1,0,1,0,0,4,7
8551,1708400,65,0,2160,1,0,1,0,0,4,7
8558,1762420,65,0,2160,1,0,1,0,0,4,7
8569,1891500,65,0,2160,1,0,1,0,0,4,7
8577,1943870,65,0,2160,1,0,1,0,0,4,7
8583,1963400,65,0,2160,1,0,1,0,0,4,7
8584,1965960,65,0,2160,1,0,1,0,0,4,7
8587,2133670,65,0,2160,1,0,1,0,0,4,7
8600,2400750,65,0,2160,1,0,1,0,0,4,7
8604,2660300,65,0,2160,1,0,1,0,0,4,7
8612,2973120,65,0,2160,1,0,1,0,0,4,7
8613,3.00E+06,65,0,2160,1,0,1,0,0,4,7
8619,1739000,65,0,2160,1,0,1,0,0,4,7
8642,1567500,60,0,2160,1,0,1,0,0,2,8
8646,1930300,60,0,2160,1,0,1,0,0,2,8
8662,1648040,65,1,2160,0,0,1,0,0,2,3
8667,1665160,65,1,2160,0,0,1,0,0,2,3
8673,1715930,65,1,2160,0,0,1,0,0,2,3
8675,1732000,65,1,2160,0,0,1,0,0,2,3
8687,1809000,65,1,2160,0,0,1,0,0,2,3
8690,1819200,65,1,2160,0,0,1,0,0,2,3
8698,1932030,65,1,2160,0,0,1,0,0,2,3
8709,2811120,65,1,2160,0,0,1,0,0,2,3
8713,1727450,65,1,2160,0,0,1,0,0,2,3
8717,1681550,65,1,2160,1,0,1,0,0,4,5
8718,1720000,65,1,2160,1,0,1,0,0,4,5
8721,1757730,65,1,2160,1,0,1,0,0,4,5
8725,1811010,65,1,2160,1,0,1,0,0,4,5
8726,1820000,65,1,2160,1,0,1,0,0,4,5
8731,1843000,65,1,2160,1,0,1,0,0,4,5
8732,1849860,65,1,2160,1,0,1,0,0,4,5
8734,1873280,65,1,2160,1,0,1,0,0,4,5
8737,1919130,65,1,2160,1,0,1,0,0,4,5
8738,2020000,65,1,2160,1,0,1,0,0,4,5
8741,2051550,65,1,2160,1,0,1,0,0,4,5
8743,2150000,65,1,2160,1,0,1,0,0,4,5
8748,2220000,65,1,2160,1,0,1,0,0,4,5
8756,2373280,65,1,2160,1,0,1,0,0,4,5
8763,2517000,65,1,2160,1,0,1,0,0,4,5
8767,2635000,65,1,2160,1,0,1,0,0,4,5
8774,2720000,65,1,2160,1,0,1,0,0,4,5
8776,1917950,65,1,2160,1,0,1,0,0,4,5
8788,3706890,65,1,2160,1,0,1,0,0,4,5
8790,3868260,65,1,2160,1,0,1,0,0,4,5
8794,2300000,65,1,2160,1,0,1,0,0,4,5
8801,359000,43,0,1080,1,0,1,0,0,3,2
8819,989990,50,0,2160,0,0,1,0,0,2,4
8823,1176000,50,0,2160,0,0,1,0,0,2,4
8831,1221550,50,0,2160,0,0,1,0,0,2,4
8832,1229550,50,0,2160,0,0,1,0,0,2,4
8841,1319570,50,0,2160,0,0,1,0,0,2,4
8854,1880000,50,0,2160,0,0,1,0,0,2,4
8855,1940000,50,0,2160,0,0,1,0,0,2,4
8863,512000,49,0,2160,1,0,1,0,0,2,4
8873,710200,49,0,2160,1,0,1,0,0,2,4
8877,776000,49,0,2160,1,0,1,0,0,2,4
8880,779900,49,0,2160,1,0,1,0,0,2,4
8902,1172000,49,0,2160,1,0,1,0,0,2,4
8933,3255710,65,0,2160,0,0,0,0,1,2,3
8935,3257220,65,0,2160,0,0,0,0,1,2,3
8947,3409220,65,0,2160,0,0,0,0,1,2,3
8949,3409310,65,0,2160,0,0,0,0,1,2,3
8957,3566490,65,0,2160,0,0,0,0,1,2,3
8962,3631700,65,0,2160,0,0,0,0,1,2,3
8973,3667160,65,0,2160,0,0,0,0,1,2,3
8976,3686990,65,0,2160,0,0,0,0,1,2,3
8979,3709310,65,0,2160,0,0,0,0,1,2,3
8981,3714200,65,0,2160,0,0,0,0,1,2,3
8988,3753900,65,0,2160,0,0,0,0,1,2,3
8991,3773720,65,0,2160,0,0,0,0,1,2,3
8994,3786230,65,0,2160,0,0,0,0,1,2,3
9007,3890080,65,0,2160,0,0,0,0,1,2,3
9018,4022590,65,0,2160,0,0,0,0,1,2,3
9031,4459000,65,0,2160,0,0,0,0,1,2,3
9045,4910870,65,0,2160,0,0,0,0,1,2,3
9055,5340000,65,0,2160,0,0,0,0,1,2,3
9062,5490000,65,0,2160,0,0,0,0,1,2,3
9073,520890,50,0,2160,0,0,1,0,0,4,1
9076,542510,50,0,2160,0,0,1,0,0,4,1
9083,885440,49,0,2160,1,0,0,0,0,2,5
9090,912000,49,0,2160,1,0,0,0,0,2,5
9095,920000,49,0,2160,1,0,0,0,0,2,5
9098,927830,49,0,2160,1,0,0,0,0,2,5
9104,935000,49,0,2160,1,0,0,0,0,2,5
9107,948800,49,0,2160,1,0,0,0,0,2,5
9115,969210,49,0,2160,1,0,0,0,0,2,5
9136,1030000,49,0,2160,1,0,0,0,0,2,5
9150,1056330,49,0,2160,1,0,0,0,0,2,5
9165,1335440,49,0,2160,1,0,0,0,0,2,5
9170,1345440,49,0,2160,1,0,0,0,0,2,5
9176,1455000,49,0,2160,1,0,0,0,0,2,5
9183,1989990,49,0,2160,1,0,0,0,0,2,5
9185,2395440,49,0,2160,1,0,0,0,0,2,5
9187,2425000,49,0,2160,1,0,0,0,0,2,5
9197,3449010,80,0,2160,1,0,1,0,0,2,4
9199,3478140,80,0,2160,1,0,1,0,0,2,4
9212,3783130,80,0,2160,1,0,1,0,0,2,4
9215,3794730,80,0,2160,1,0,1,0,0,2,4
9216,3796000,80,0,2160,1,0,1,0,0,2,4
9225,4070980,80,0,2160,1,0,1,0,0,2,4
9228,4228850,80,0,2160,1,0,1,0,0,2,4
9229,4260400,80,0,2160,1,0,1,0,0,2,4
9230,4268310,80,0,2160,1,0,1,0,0,2,4
9235,4935800,80,0,2160,1,0,1,0,0,2,4
9237,5531900,80,0,2160,1,0,1,0,0,2,4
9242,439500,42,0,1080,1,0,1,0,0,5,3
9250,2940000,75,0,2160,0,0,1,0,0,4,4
9254,639120,65,0,2160,0,0,1,0,0,3,2
9277,464290,32,0,720,1,0,1,0,0,4,2
9279,549990,32,0,720,1,0,1,0,0,4,2
9296,696560,55,0,2160,1,0,1,0,0,3,0
9305,713360,55,0,2160,1,0,1,0,0,3,0
9332,758510,55,0,2160,1,0,1,0,0,3,0
9338,788000,55,0,2160,1,0,1,0,0,3,0
9349,1678100,60,0,1080,0,0,1,0,0,4,5
9353,1773800,60,0,1080,0,0,1,0,0,4,5
9358,1917890,60,0,1080,0,0,1,0,0,4,5
9363,2231000,60,0,1080,0,0,1,0,0,4,5
9366,2467770,60,0,1080,0,0,1,0,0,4,5
9373,129000,24,0,720,1,0,1,0,0,2,0
9381,208880,32,0,1080,0,0,1,0,0,4,2
9391,270020,32,0,1080,0,0,1,0,0,4,2
9394,245550,32,0,1080,0,0,1,0,0,4,2
9397,595820,43,0,1080,1,0,1,0,0,2,0
9403,618800,43,0,1080,1,0,1,0,0,2,0
9407,635540,43,0,1080,1,0,1,0,0,2,0
9408,637210,43,0,1080,1,0,1,0,0,2,0
9413,655500,43,0,1080,1,0,1,0,0,2,0
9414,658350,43,0,1080,1,0,1,0,0,2,0
9421,682540,43,0,1080,1,0,1,0,0,2,0
9422,683100,43,0,1080,1,0,1,0,0,2,0
9428,702000,43,0,1080,1,0,1,0,0,2,0
9430,702050,43,0,1080,1,0,1,0,0,2,0
9432,702500,43,0,1080,1,0,1,0,0,2,0
9440,739000,43,0,1080,1,0,1,0,0,2,0
9448,1216800,50,0,1080,1,0,1,0,0,4,2
9452,1348760,50,0,1080,1,0,1,0,0,4,2
9457,1469940,55,0,2160,0,0,1,0,0,2,0
9459,1468980,55,0,2160,0,0,1,0,0,2,0
9476,1517400,55,0,2160,0,0,1,0,0,2,0
9497,1620000,55,0,2160,0,0,1,0,0,2,0
9512,1133170,55,0,2160,1,0,1,0,0,4,7
9517,1159810,55,0,2160,1,0,1,0,0,4,7
9525,1175340,55,0,2160,1,0,1,0,0,4,7
9530,1197880,55,0,2160,1,0,1,0,0,4,7
9554,1458960,55,0,2160,1,0,1,0,0,4,7
9558,1504470,55,0,2160,1,0,1,0,0,4,7
9561,1598730,55,0,2160,1,0,1,0,0,4,7
9564,1638330,55,0,2160,1,0,1,0,0,4,7
9593,321430,32,0,720,0,0,1,0,0,4,2
9597,388340,32,0,720,0,0,1,0,0,4,2
9601,489020,32,0,720,0,0,1,0,0,4,2
9616,543300,43,0,1080,0,0,1,0,0,2,1
9617,548280,43,0,1080,0,0,1,0,0,2,1
9630,570500,43,0,1080,0,0,1,0,0,2,1
9638,584220,43,0,1080,0,0,1,0,0,2,1
9650,660860,43,0,1080,0,0,1,0,0,2,1
9669,604000,43,0,1080,0,0,1,0,0,2,1
9675,1139900,65,0,2160,1,0,1,0,0,3,5
9677,1179000,65,0,2160,1,0,1,0,0,3,5
9684,1326000,65,0,2160,1,0,1,0,0,3,5
9692,1199000,65,0,2160,1,0,1,0,0,3,5
9708,798990,43,0,1080,1,0,1,0,0,4,2
9713,884640,43,0,1080,1,0,1,0,0,4,2
9720,990000,43,0,1080,1,0,1,0,0,4,2
9724,1786990,43,0,1080,1,0,1,0,0,4,2
9726,1880000,43,0,1080,1,0,1,0,0,4,2
9745,2699990,75,0,2160,1,0,1,0,0,2,5
9747,2700000,75,0,2160,1,0,1,0,0,2,5
9761,2881000,75,0,2160,1,0,1,0,0,2,5
9763,779000,65,0,2160,1,0,1,0,0,1,2
9764,1310590,55,0,2160,1,0,1,0,0,2,6
9772,1425500,55,0,2160,1,0,1,0,0,2,6
9774,1418230,55,0,2160,1,0,1,0,0,2,6
9790,1479250,55,0,2160,1,0,1,0,0,2,6
9797,1539610,55,0,2160,1,0,1,0,0,2,6
9801,1578700,55,0,2160,1,0,1,0,0,2,6
9831,2.00E+06,55,0,2160,1,0,1,0,0,2,6
9840,2199140,55,0,2160,1,0,1,0,0,2,6
9841,2216500,55,0,2160,1,0,1,0,0,2,6
9848,2400000,55,0,2160,1,0,1,0,0,2,6
9875,3989040,55,0,2160,1,0,1,0,0,2,6
9878,2946610,55,0,2160,1,0,1,0,0,2,6
9879,1316190,55,0,2160,1,0,1,0,0,2,6
9896,729000,49,0,1080,1,0,1,0,0,4,5
9900,736940,49,0,1080,1,0,1,0,0,4,5
9909,783760,49,0,1080,1,0,1,0,0,4,5
9910,789000,49,0,1080,1,0,1,0,0,4,5
9911,813830,49,0,1080,1,0,1,0,0,4,5
9914,840000,49,0,1080,1,0,1,0,0,4,5
9922,960400,49,0,1080,1,0,1,0,0,4,5
9924,997300,49,0,1080,1,0,1,0,0,4,5
9940,1445300,55,1,1080,1,0,1,0,0,2,6
9949,1940000,55,1,1080,1,0,1,0,0,2,6
9950,1689390,55,1,1080,1,0,1,0,0,2,6
9953,269000,40,0,2160,1,0,1,0,0,5,2
9956,298730,40,0,2160,1,0,1,0,0,5,2
9979,577150,65,0,2160,1,0,1,0,0,3,2
9986,660000,65,0,2160,1,0,1,0,0,3,2
9989,667450,65,0,2160,1,0,1,0,0,3,2
9992,709000,65,0,2160,1,0,1,0,0,3,2
9995,775030,65,0,2160,1,0,1,0,0,3,2
9996,799000,65,0,2160,1,0,1,0,0,3,2
9999,665050,65,0,2160,1,0,1,0,0,3,2
10001,2105500,75,0,2160,0,0,1,0,0,3,2
10016,819990,43,0,2160,1,0,1,0,0,5,5
10017,907250,43,0,2160,1,0,1,0,0,5,5
10019,925290,43,0,2160,1,0,1,0,0,5,5
10030,1468580,43,0,2160,1,0,1,0,0,5,5
10032,1489990,43,0,2160,1,0,1,0,0,5,5
10034,1500000,43,0,2160,1,0,1,0,0,5,5
10036,1520000,43,0,2160,1,0,1,0,0,5,5
10037,1589050,43,0,2160,1,0,1,0,0,5,5
10048,1368510,55,0,2160,0,0,1,0,0,2,5
10057,1543690,55,0,2160,0,0,1,0,0,2,5
10067,1754200,55,0,2160,0,0,1,0,0,2,5
10072,1940000,55,0,2160,0,0,1,0,0,2,5
10076,2083490,55,0,2160,0,0,1,0,0,2,5
10081,3760000,55,0,2160,0,0,1,0,0,2,5
10084,4839290,55,0,2160,0,0,1,0,0,2,5
10087,4898500,55,0,2160,0,0,1,0,0,2,5
10092,2721160,75,0,2160,1,0,1,0,0,4,3
10094,2721270,75,0,2160,1,0,1,0,0,4,3
10103,2750670,75,0,2160,1,0,1,0,0,4,3
10115,2799000,75,0,2160,1,0,1,0,0,4,3
10150,2926950,75,0,2160,1,0,1,0,0,4,3
10161,3009600,75,0,2160,1,0,1,0,0,4,3
10162,3017500,75,0,2160,1,0,1,0,0,4,3
10166,3118550,75,0,2160,1,0,1,0,0,4,3
10175,333660,40,0,2160,1,0,1,0,0,3,2
10178,369000,40,0,2160,1,0,1,0,0,3,2
10181,363000,40,0,2160,1,0,1,0,0,3,2
10187,392640,40,0,2160,1,0,1,0,0,3,2
10205,511000,40,0,2160,1,0,1,0,0,3,2
10210,799000,43,0,2160,0,0,0,0,0,2,0
10233,863850,43,0,2160,0,0,0,0,0,2,0
10235,876650,43,0,2160,0,0,0,0,0,2,0
10240,882470,43,0,2160,0,0,0,0,0,2,0
10257,904850,43,0,2160,0,0,0,0,0,2,0
10271,959330,43,0,2160,0,0,0,0,0,2,0
10274,980670,43,0,2160,0,0,0,0,0,2,0
10279,1055720,43,0,2160,0,0,0,0,0,2,0
10282,1153950,43,0,2160,0,0,0,0,0,2,0
10284,1179900,43,0,2160,0,0,0,0,0,2,0
10285,1431870,43,0,2160,0,0,0,0,0,2,0
10314,142000,32,0,720,0,0,1,0,0,5,2
10317,307900,32,0,720,0,0,1,0,0,5,2
10335,169080,32,0,720,0,0,1,0,0,3,2
10338,169000,32,0,720,0,0,1,0,0,3,2
10341,289000,49,0,2160,0,0,1,0,0,5,2
10345,522530,49,0,1080,1,0,1,0,0,5,2
10366,646550,49,0,1080,1,0,1,0,0,5,2
10367,649900,49,0,1080,1,0,1,0,0,5,2
10370,679000,49,0,1080,1,0,1,0,0,5,2
10373,688820,49,0,1080,1,0,1,0,0,5,2
10375,703930,49,0,1080,1,0,1,0,0,5,2
10377,723380,49,0,1080,1,0,1,0,0,5,2
10380,782790,49,0,1080,1,0,1,0,0,5,2
10384,834200,49,0,1080,1,0,1,0,0,5,2
10385,903000,49,0,1080,1,0,1,0,0,5,2
10394,539000,55,0,2160,1,0,1,0,0,5,1
10395,565440,55,0,2160,1,0,1,0,0,5,1
10402,601610,49,1,1080,1,0,1,0,0,4,6
10411,613000,49,1,1080,1,0,1,0,0,4,6
10427,618270,49,1,1080,1,0,1,0,0,4,6
10433,621870,49,1,1080,1,0,1,0,0,4,6
10441,638000,49,1,1080,1,0,1,0,0,4,6
10458,659400,49,1,1080,1,0,1,0,0,4,6
10460,661370,49,1,1080,1,0,1,0,0,4,6
10465,664940,49,1,1080,1,0,1,0,0,4,6
10471,678300,49,1,1080,1,0,1,0,0,4,6
10474,683820,49,1,1080,1,0,1,0,0,4,6
10480,693000,49,1,1080,1,0,1,0,0,4,6
10481,696360,49,1,1080,1,0,1,0,0,4,6
10483,703250,49,1,1080,1,0,1,0,0,4,6
10484,704960,49,1,1080,1,0,1,0,0,4,6
10490,721370,49,1,1080,1,0,1,0,0,4,6
10494,755370,49,1,1080,1,0,1,0,0,4,6
10501,860000,49,1,1080,1,0,1,0,0,4,6
10536,1183400,49,1,1080,1,0,1,0,0,4,6
10540,1512290,49,1,1080,1,0,1,0,0,4,6
10541,1535370,49,1,1080,1,0,1,0,0,4,6
10543,1551030,49,1,1080,1,0,1,0,0,4,6
10546,9936370,49,1,1080,1,0,1,0,0,4,6
10558,1392890,55,1,2160,1,0,1,0,0,4,5
10561,1399990,55,1,2160,1,0,1,0,0,4,5
10562,1404980,55,1,2160,1,0,1,0,0,4,5
10566,1407970,55,1,2160,1,0,1,0,0,4,5
10574,1487010,55,1,2160,1,0,1,0,0,4,5
10576,1407860,55,1,2160,1,0,1,0,0,4,5
10578,1500000,55,1,2160,1,0,1,0,0,4,5
10604,1872070,55,1,2160,1,0,1,0,0,4,5
10605,1896640,55,1,2160,1,0,1,0,0,4,5
10613,2113230,55,1,2160,1,0,1,0,0,4,5
10614,2167080,55,1,2160,1,0,1,0,0,4,5
10615,2325300,55,1,2160,1,0,1,0,0,4,5
10617,2326160,55,1,2160,1,0,1,0,0,4,5
10636,1369000,55,0,2160,1,0,1,0,0,5,7
10639,1410100,55,0,2160,1,0,1,0,0,5,7
10640,1418560,55,0,2160,1,0,1,0,0,5,7
10649,1480000,55,0,2160,1,0,1,0,0,5,7
10655,1498900,55,0,2160,1,0,1,0,0,5,7
10661,1867800,55,0,2160,1,0,1,0,0,5,7
10665,2290000,55,0,2160,1,0,1,0,0,5,7
10668,1525200,55,0,2160,1,0,1,0,0,5,7
10683,1147620,55,1,2160,1,0,1,0,0,2,5
10689,1168000,55,1,2160,1,0,1,0,0,2,5
10694,1192920,55,1,2160,1,0,1,0,0,2,5
10697,1197550,55,1,2160,1,0,1,0,0,2,5
10701,1212610,55,1,2160,1,0,1,0,0,2,5
10725,1271020,55,1,2160,1,0,1,0,0,2,5
10726,1277710,55,1,2160,1,0,1,0,0,2,5
10736,1297750,55,1,2160,1,0,1,0,0,2,5
10737,1297860,55,1,2160,1,0,1,0,0,2,5
10739,1307190,55,1,2160,1,0,1,0,0,2,5
10752,1379430,55,1,2160,1,0,1,0,0,2,5
10760,1495000,55,1,2160,1,0,1,0,0,2,5
10766,1615970,55,1,2160,1,0,1,0,0,2,5
10777,1760550,55,1,2160,1,0,1,0,0,2,5
10779,1880830,55,1,2160,1,0,1,0,0,2,5
10784,2078610,55,1,2160,1,0,1,0,0,2,5
10788,2448610,55,1,2160,1,0,1,0,0,2,5
10793,2648620,55,1,2160,1,0,1,0,0,2,5
10803,2910000,55,1,2160,1,0,1,0,0,2,5
10804,2913610,55,1,2160,1,0,1,0,0,2,5
10816,859910,80,0,720,0,0,1,0,0,4,2
10823,1830470,65,0,2160,0,0,1,0,0,5,3
10824,1859890,65,0,2160,0,0,1,0,0,5,3
10834,2144900,65,0,2160,0,0,1,0,0,5,3
10835,2170490,65,0,2160,0,0,1,0,0,5,3
10837,2195200,65,0,2160,0,0,1,0,0,5,3
10838,2215490,65,0,2160,0,0,1,0,0,5,3
10845,2304960,65,0,2160,0,0,1,0,0,5,3
10847,2359900,65,0,2160,0,0,1,0,0,5,3
10848,2390080,65,0,2160,0,0,1,0,0,5,3
10858,2794960,65,0,2160,0,0,1,0,0,5,3
10864,2900000,65,0,2160,0,0,1,0,0,5,3
10867,2930490,65,0,2160,0,0,1,0,0,5,3
10870,3.00E+06,65,0,2160,0,0,1,0,0,5,3
10874,3880000,65,0,2160,0,0,1,0,0,5,3
10882,3000700,75,0,2160,1,0,0,0,1,2,7
10885,3124000,75,0,2160,1,0,0,0,1,2,7
10886,3127380,75,0,2160,1,0,0,0,1,2,7
10888,3204530,75,0,2160,1,0,0,0,1,2,7
10897,3569150,75,0,2160,1,0,0,0,1,2,7
10905,4844280,75,0,2160,1,0,0,0,1,2,7
10906,5093000,75,0,2160,1,0,0,0,1,2,7
10911,454100,43,0,1080,1,0,1,0,0,5,2
10920,471460,43,0,1080,1,0,1,0,0,5,2
10926,509990,43,0,1080,1,0,1,0,0,5,2
10934,560030,43,0,1080,1,0,1,0,0,5,2
10940,510590,43,0,1080,1,0,1,0,0,5,2
10953,1910000,65,0,2160,0,0,1,0,0,0,0
10955,1910170,65,0,2160,0,0,1,0,0,0,0
10966,2042800,65,0,2160,0,0,1,0,0,0,0
10969,2047670,65,0,2160,0,0,1,0,0,0,0
10979,1649990,65,0,2160,1,0,1,0,0,4,5
10985,1677760,65,0,2160,1,0,1,0,0,4,5
10990,1727010,65,0,2160,1,0,1,0,0,4,5
10999,1805980,65,0,2160,1,0,1,0,0,4,5
11002,1709990,65,0,2160,1,0,1,0,0,4,5
11004,1849990,65,0,2160,1,0,1,0,0,4,5
11006,1859990,65,0,2160,1,0,1,0,0,4,5
11012,1891500,65,0,2160,1,0,1,0,0,4,5
11019,2080650,65,0,2160,1,0,1,0,0,4,5
11033,2859990,65,0,2160,1,0,1,0,0,4,5
11041,3400000,65,0,2160,1,0,1,0,0,4,5
11046,3849610,65,0,2160,1,0,1,0,0,4,5
11055,394800,40,0,1080,1,0,1,0,0,2,0
11059,407400,40,0,1080,1,0,1,0,0,2,0
11079,458810,40,0,1080,1,0,1,0,0,2,0
11080,461410,40,0,1080,1,0,1,0,0,2,0
11098,2037000,65,0,2160,1,0,1,0,0,4,6
11108,2613200,65,0,2160,1,0,1,0,0,4,6
11123,2696600,65,0,2160,1,0,1,0,0,4,6
11128,2724400,65,0,2160,1,0,1,0,0,4,6
11134,2779990,65,0,2160,1,0,1,0,0,4,6
11169,1149500,55,0,2160,1,0,1,0,0,5,7
11178,601400,49,0,1080,1,0,1,0,0,2,3
11181,809970,49,0,1080,1,0,1,0,0,2,3
11191,1880000,49,0,1080,1,0,1,0,0,2,3
11192,688700,49,0,1080,1,0,1,0,0,2,3
11213,1292820,50,0,2160,0,0,1,0,0,2,3
11214,1298300,50,0,2160,0,0,1,0,0,2,3
11230,1360000,50,0,2160,0,0,1,0,0,2,3
11240,969950,55,0,2160,1,0,1,0,0,4,3
11241,996000,55,0,2160,1,0,1,0,0,4,3
11247,1092500,55,0,2160,1,0,1,0,0,4,3
11249,1104000,55,0,2160,1,0,1,0,0,4,3
11251,1109840,55,0,2160,1,0,1,0,0,4,3
11252,956470,55,0,2160,1,0,1,0,0,4,3
11264,1215770,55,0,2160,1,0,1,0,0,4,3
11268,1286000,55,0,2160,1,0,1,0,0,4,3
11270,1537200,55,0,2160,1,0,1,0,0,4,3
11272,1586860,55,0,2160,1,0,1,0,0,4,3
11275,1225440,55,0,2160,1,0,1,0,0,4,3
11276,1015110,55,0,2160,1,0,1,0,0,4,3
11277,292220,49,0,2160,1,0,1,0,0,2,2
11282,298980,49,0,2160,1,0,1,0,0,2,2
11292,298990,49,0,2160,1,0,1,0,0,2,2
11295,349200,49,0,2160,1,0,1,0,0,2,2
11301,374000,49,0,2160,1,0,1,0,0,2,2
11306,414000,49,0,2160,1,0,1,0,0,2,2
11309,465600,49,0,2160,1,0,1,0,0,2,2
11310,412780,49,0,2160,1,0,1,0,0,2,2
11312,2551690,40,0,2160,0,0,1,0,0,2,4
11313,2551700,40,0,2160,0,0,1,0,0,2,4
11317,2562690,40,0,2160,0,0,1,0,0,2,4
11320,2662700,40,0,2160,0,0,1,0,0,2,4
11321,2711690,40,0,2160,0,0,1,0,0,2,4
11323,2803300,40,0,2160,0,0,1,0,0,2,4
11348,1454950,43,0,2160,0,0,1,0,0,2,2
11367,1318700,55,0,2160,0,0,1,0,0,2,3
11376,1418700,55,0,2160,0,0,1,0,0,2,3
11378,1657200,55,0,2160,0,0,1,0,0,2,3
11389,1780090,55,0,2160,0,0,1,0,0,2,3
11393,1786740,55,0,2160,0,0,1,0,0,2,3
11399,1839460,55,0,2160,0,0,1,0,0,2,3
11416,1264730,65,0,2160,1,0,1,0,0,5,6
11420,1359010,65,0,2160,1,0,1,0,0,5,6
11428,1442100,65,0,2160,1,0,1,0,0,5,6
11429,1444000,65,0,2160,1,0,1,0,0,5,6
11433,1495690,65,0,2160,1,0,1,0,0,5,6
11447,1500000,65,0,2160,1,0,1,0,0,5,6
11449,1722000,65,0,2160,1,0,1,0,0,5,6
11465,288050,40,0,1080,1,0,1,0,0,5,2
11466,298100,40,0,1080,1,0,1,0,0,5,2
11467,299000,40,0,1080,1,0,1,0,0,5,2
11475,345000,40,0,1080,1,0,1,0,0,5,2
11491,2439000,70,0,2160,0,0,1,0,0,4,5
11506,2541990,70,0,2160,0,0,1,0,0,4,5
11521,2585000,70,0,2160,0,0,1,0,0,4,5
11562,2783900,70,0,2160,0,0,1,0,0,4,5
11574,2903240,70,0,2160,0,0,1,0,0,4,5
11581,3006160,70,0,2160,0,0,1,0,0,4,5
11587,3084790,70,0,2160,0,0,1,0,0,4,5
11598,152640,32,0,720,1,0,1,0,0,4,2
11604,196980,32,0,720,1,0,1,0,0,4,2
11608,118370,24,0,720,0,0,1,0,0,2,0
11609,119700,24,0,720,0,0,1,0,0,2,0
11623,2999630,65,0,2160,0,0,0,0,1,2,3
11624,2949000,65,0,2160,0,0,0,0,1,2,3
11642,3255130,65,0,2160,0,0,0,0,1,2,3
11649,3286920,65,0,2160,0,0,0,0,1,2,3
11652,3333100,65,0,2160,0,0,0,0,1,2,3
11655,3360000,65,0,2160,0,0,0,0,1,2,3
11664,3430000,65,0,2160,0,0,0,0,1,2,3
11669,3009280,65,0,2160,0,0,0,0,1,2,3
11677,3500730,65,0,2160,0,0,0,0,1,2,3
11681,3556600,65,0,2160,0,0,0,0,1,2,3
11686,3596980,65,0,2160,0,0,0,0,1,2,3
11698,3619270,65,0,2160,0,0,0,0,1,2,3
11708,3690750,65,0,2160,0,0,0,0,1,2,3
11717,3731200,65,0,2160,0,0,0,0,1,2,3
11723,3764670,65,0,2160,0,0,0,0,1,2,3
11724,3768450,65,0,2160,0,0,0,0,1,2,3
11731,3803085,65,0,2160,0,0,0,0,1,2,3
11739,3849930,65,0,2160,0,0,0,0,1,2,3
11740,3884730,65,0,2160,0,0,0,0,1,2,3
11742,3885000,65,0,2160,0,0,0,0,1,2,3
11748,3959730,65,0,2160,0,0,0,0,1,2,3
11749,3969000,65,0,2160,0,0,0,0,1,2,3
11752,3973300,65,0,2160,0,0,0,0,1,2,3
11755,3999730,65,0,2160,0,0,0,0,1,2,3
11765,4431860,65,0,2160,0,0,0,0,1,2,3
11768,4510280,65,0,2160,0,0,0,0,1,2,3
11780,4937210,65,0,2160,0,0,0,0,1,2,3
11799,474620,43,0,1080,0,0,1,0,0,4,3
11800,471040,43,0,1080,0,0,1,0,0,4,3
11818,1961580,55,0,2160,0,0,0,1,0,2,2
11833,2346200,55,0,2160,0,0,0,1,0,2,2
11846,585800,49,0,1080,1,0,1,0,0,5,2
11848,572800,49,0,1080,1,0,1,0,0,5,2
11849,600280,49,0,1080,1,0,1,0,0,5,2
11857,650000,49,0,1080,1,0,1,0,0,5,2
11861,656450,49,0,1080,1,0,1,0,0,5,2
11866,665900,49,0,1080,1,0,1,0,0,5,2
11878,743990,49,0,1080,1,0,1,0,0,5,2
11893,814220,49,0,2160,1,0,1,0,0,2,2
11896,831000,49,0,2160,1,0,1,0,0,2,2
11899,831790,49,0,2160,1,0,1,0,0,2,2
11900,831900,49,0,2160,1,0,1,0,0,2,2
11914,844220,49,0,2160,1,0,1,0,0,2,2
11919,844990,49,0,2160,1,0,1,0,0,2,2
11928,853020,49,0,2160,1,0,1,0,0,2,2
11935,860490,49,0,2160,1,0,1,0,0,2,2
11947,869610,49,0,2160,1,0,1,0,0,2,2
11959,879450,49,0,2160,1,0,1,0,0,2,2
11960,881770,49,0,2160,1,0,1,0,0,2,2
11963,888300,49,0,2160,1,0,1,0,0,2,2
12001,525790,49,0,1080,1,0,1,0,0,4,2
12002,524210,49,0,1080,1,0,1,0,0,4,2
12005,533960,49,0,1080,1,0,1,0,0,4,2
12011,573660,49,0,1080,1,0,1,0,0,4,2
12014,600280,49,0,1080,1,0,1,0,0,4,2
12016,620800,49,0,1080,1,0,1,0,0,4,2
