지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
119,수원,2017-02-09 14:00,-2.8,4.7,41,1.54,7,0
119,수원,2017-02-09 15:00,-3,4.2,42,0.97,8,0
119,수원,2017-02-09 16:00,-2.6,4.9,42,0.89,7,-0.1
119,수원,2017-02-09 17:00,-3.6,3.5,47,0.58,7,-0.2
119,수원,2017-02-09 18:00,-4.4,4.5,46,0.16,3,-0.2
119,수원,2017-02-09 19:00,-4.9,3.1,45,0,,-0.7
119,수원,2017-02-09 20:00,-5.2,2.4,46,,,-1.1
119,수원,2017-02-09 21:00,-5.3,4.3,44,,0,-2
119,수원,2017-02-09 22:00,-5.7,3,48,,,-2.5
119,수원,2017-02-09 23:00,-5.8,2.6,51,,,-2.9
119,수원,2017-02-10 0:00,-5.9,2.3,53,,1,-3.2
119,수원,2017-02-10 1:00,-5.9,3.1,53,,,-3.3
119,수원,2017-02-10 2:00,-6.2,2.7,61,,4,-3.4
119,수원,2017-02-10 3:00,-6.7,2.2,54,,0,-3.8
119,수원,2017-02-10 4:00,-7,2.7,52,,0,-4
119,수원,2017-02-10 5:00,-7.3,2.9,52,,0,-4.2
119,수원,2017-02-10 6:00,-7.6,2.3,51,,0,-4.4
119,수원,2017-02-10 7:00,-7.9,4.1,45,,0,-4.6
119,수원,2017-02-10 8:00,-7.9,4.4,45,0.04,0,-4.5
119,수원,2017-02-10 9:00,-6.4,4.5,43,0.44,0,-3.8
119,수원,2017-02-10 10:00,-5,3,38,1,0,-0.7
119,수원,2017-02-10 11:00,-4.2,4.1,33,1.5,0,-0.2
119,수원,2017-02-10 12:00,-3.1,4,32,1.84,0,1.1
119,수원,2017-02-10 13:00,-2.8,3.8,34,1.97,2,1.6
119,수원,2017-02-10 14:00,-2.6,5.3,35,1.85,1,1.7
119,수원,2017-02-10 15:00,-2.7,5.2,37,1.67,1,-0.1
119,수원,2017-02-10 16:00,-3.1,4.4,39,1.22,0,-0.1
119,수원,2017-02-10 17:00,-4,4.3,46,0.69,4,-0.2
119,수원,2017-02-10 18:00,-4.6,2.9,49,0.14,7,-0.7
119,수원,2017-02-10 19:00,-4.8,3.6,44,0,,-1.2
119,수원,2017-02-10 20:00,-5.7,5.4,45,,,-2.1
119,수원,2017-02-10 21:00,-6.4,2.5,48,,0,-2.9
119,수원,2017-02-10 22:00,-6.6,2.2,51,,,-3.4
119,수원,2017-02-10 23:00,-6.7,1.9,53,,,-3.7
119,수원,2017-02-11 0:00,-6.4,2.3,52,,0,-3.9
119,수원,2017-02-11 1:00,-6.6,2.5,51,,,-4.1
119,수원,2017-02-11 2:00,-6.6,2.9,50,,,-4.4
119,수원,2017-02-11 3:00,-7.1,1.8,53,,0,-4.5
119,수원,2017-02-11 4:00,-7.3,1.9,53,,0,-4.7
119,수원,2017-02-11 5:00,-7.6,1.9,54,,0,-4.9
119,수원,2017-02-11 6:00,-7.8,1.9,54,,0,-5
119,수원,2017-02-11 7:00,-8,1.9,53,,0,-5.2
119,수원,2017-02-11 8:00,-7.6,2.3,52,0.04,0,-5
119,수원,2017-02-11 9:00,-5.4,2.8,46,0.46,0,-4.1
119,수원,2017-02-11 10:00,-4.3,3.5,42,0.98,0,-0.8
119,수원,2017-02-11 11:00,-3.2,3.7,39,1.48,0,-0.3
119,수원,2017-02-11 12:00,-1.5,3.2,37,1.8,0,1.7
119,수원,2017-02-11 13:00,-0.5,3.6,37,1.95,0,2.3
119,수원,2017-02-11 14:00,-0.5,3.8,38,1.82,0,2
119,수원,2017-02-11 15:00,-0.3,4,42,1.6,3,0
119,수원,2017-02-11 16:00,-0.5,4.3,42,1.18,3,-0.2
119,수원,2017-02-11 17:00,-1.1,4.4,48,0.66,4,-0.1
119,수원,2017-02-11 18:00,-1.8,3.8,50,0.22,2,-0.2
119,수원,2017-02-11 19:00,-2.3,2.4,55,0,,-0.7
119,수원,2017-02-11 20:00,-2.7,1.5,58,,,-1.1
119,수원,2017-02-11 21:00,-2.7,2.2,61,,0,-1.8
119,수원,2017-02-11 22:00,-3.3,1.1,60,,,-2.4
119,수원,2017-02-11 23:00,-3.4,1.6,58,,,-2.8
119,수원,2017-02-12 0:00,-4,1.5,56,,0,-3.2
119,수원,2017-02-12 1:00,-4.7,1.5,56,,,-3.6
119,수원,2017-02-12 2:00,-5.3,1.5,57,,,-3.9
119,수원,2017-02-12 3:00,-6.4,1,61,,0,-4.3
119,수원,2017-02-12 4:00,-7.5,0.5,71,,0,-4.6
119,수원,2017-02-12 5:00,-8.2,0.2,74,,0,-4.9
119,수원,2017-02-12 6:00,-8.4,0,78,,0,-5
119,수원,2017-02-12 7:00,-8.7,0.5,79,,0,-5.2
119,수원,2017-02-12 8:00,-8.2,0.1,79,0.04,0,-5.1
119,수원,2017-02-12 9:00,-4.7,0.9,61,0.46,0,-3.8
119,수원,2017-02-12 10:00,-2.6,1.8,58,1.02,0,-0.5
119,수원,2017-02-12 11:00,-0.1,2,49,1.48,0,0
119,수원,2017-02-12 12:00,3.6,2.9,36,1.82,1,3.8
119,수원,2017-02-12 13:00,3.1,3.4,38,2.02,1,3.3
119,수원,2017-02-12 14:00,3.5,3.6,35,1.95,1,3.8
119,수원,2017-02-12 15:00,3.6,3.9,35,1.74,0,0.6
119,수원,2017-02-12 16:00,2.8,3.3,38,1.32,0,0.2
119,수원,2017-02-12 17:00,1.4,3.1,42,0.78,0,-0.1
119,수원,2017-02-12 18:00,0,2.6,53,0.25,0,-0.2
119,수원,2017-02-12 19:00,-0.9,1.8,65,0,,-0.2
119,수원,2017-02-12 20:00,-1.1,1.7,66,,,-0.5
119,수원,2017-02-12 21:00,-1.6,1.2,66,,0,-0.8
119,수원,2017-02-12 22:00,-3,0.4,73,,,-1.2
119,수원,2017-02-12 23:00,-3.7,0.4,78,,,-1.8
119,수원,2017-02-13 0:00,-4.3,0.5,85,,0,-2.5
119,수원,2017-02-13 1:00,-4.3,1,86,,,-2.9
119,수원,2017-02-13 2:00,-5.6,0.3,89,,,-3.3
119,수원,2017-02-13 3:00,-6.4,0.2,93,,0,-3.7
119,수원,2017-02-13 4:00,-6.7,0.2,96,,0,-4
119,수원,2017-02-13 5:00,-6.9,0,98,,0,-4.3
119,수원,2017-02-13 6:00,-7,0.3,98,,0,-4.4
119,수원,2017-02-13 7:00,-7.3,0,99,,0,-4.6
119,수원,2017-02-13 8:00,-5.9,0.8,100,0.04,0,-4.4
119,수원,2017-02-13 9:00,-3.2,0.4,91,0.46,0,-2.8
119,수원,2017-02-13 10:00,-1.1,1.8,78,1.11,9,-0.4
119,수원,2017-02-13 11:00,0.1,1.9,65,0.75,9,-0.2
119,수원,2017-02-13 12:00,2.3,1.9,48,1.32,8,0.8
119,수원,2017-02-13 13:00,3.5,1.5,49,1.34,9,1.7
119,수원,2017-02-13 14:00,3.7,2.3,52,0.64,9,1.7
119,수원,2017-02-13 15:00,4.1,0.8,53,0.43,10,1.2
119,수원,2017-02-13 16:00,4.2,1.5,58,0.53,9,1.3
119,수원,2017-02-13 17:00,4,0.7,60,0.4,9,0.5
119,수원,2017-02-13 18:00,2.7,1,82,0.05,10,0
119,수원,2017-02-13 19:00,1.7,0.7,93,0,10,0
119,수원,2017-02-13 20:00,1.3,0.1,100,,8,-0.2
119,수원,2017-02-13 21:00,-0.3,0.2,100,,1,-0.2
119,수원,2017-02-13 22:00,-0.9,0.4,100,,,-0.2
119,수원,2017-02-13 23:00,-1.1,0.3,100,,,-0.2
119,수원,2017-02-14 0:00,-1.5,0.5,100,,0,-0.4
119,수원,2017-02-14 1:00,-1.5,1.1,100,,,-0.6
119,수원,2017-02-14 2:00,-2.2,1.8,100,,,-0.7
119,수원,2017-02-14 3:00,-2.6,1.3,87,,0,-1
119,수원,2017-02-14 4:00,-2.6,1.9,80,,0,-1.5
119,수원,2017-02-14 5:00,-3,2.2,75,,0,-2
119,수원,2017-02-14 6:00,-3.3,1.7,72,,0,-2.4
119,수원,2017-02-14 7:00,-3.8,1.4,73,,0,-2.7
119,수원,2017-02-14 8:00,-3.6,1.3,74,0.06,0,-2.8
119,수원,2017-02-14 9:00,0.7,0.8,51,0.46,0,-1.8
119,수원,2017-02-14 10:00,1.7,2,43,1,0,-0.3
119,수원,2017-02-14 11:00,2.7,2.7,38,1.51,0,1.2
119,수원,2017-02-14 12:00,4.2,2.1,34,1.82,0,4.5
119,수원,2017-02-14 13:00,5,1.9,29,1.95,0,3.4
119,수원,2017-02-14 14:00,6.4,3.6,29,1.87,0,4
119,수원,2017-02-14 15:00,5.7,3,30,1.69,0,1.2
119,수원,2017-02-14 16:00,6.5,2.2,30,1.27,0,0.9
119,수원,2017-02-14 17:00,4.1,3.3,36,0.75,0,-0.1
119,수원,2017-02-14 18:00,2.1,3,42,0.23,0,-0.1
119,수원,2017-02-14 19:00,0.5,2,44,0,,-0.2
119,수원,2017-02-14 20:00,0,1.7,56,,,-0.2
119,수원,2017-02-14 21:00,-1,0.6,63,,0,-0.5
119,수원,2017-02-14 22:00,-2.3,0.5,70,,,-0.6
119,수원,2017-02-14 23:00,-2.6,0.4,70,,,-0.7
119,수원,2017-02-15 0:00,-3.4,0,75,,0,-0.8
119,수원,2017-02-15 1:00,-3.6,0.4,73,,,-1.1
119,수원,2017-02-15 2:00,-3.8,0.5,76,,,-1.5
119,수원,2017-02-15 3:00,-3.6,0.7,76,,0,-1.8
119,수원,2017-02-15 4:00,-4.4,1,80,,0,-2.2
119,수원,2017-02-15 5:00,-4.9,0.1,86,,2,-2.5
119,수원,2017-02-15 6:00,-5.3,0.6,89,,0,-2.8
119,수원,2017-02-15 7:00,-5.2,0.5,89,,0,-3.1
119,수원,2017-02-15 8:00,-4.5,0.6,90,0.05,0,-2.8
119,수원,2017-02-15 9:00,-1.1,0.3,72,0.4,0,-1.5
119,수원,2017-02-15 10:00,1.2,1.4,56,0.86,0,-0.3
119,수원,2017-02-15 11:00,2.8,1.8,55,1.33,0,0.2
119,수원,2017-02-15 12:00,3.7,1.4,50,1.64,0,2.1
119,수원,2017-02-15 13:00,5.5,1.9,42,1.66,0,2.7
119,수원,2017-02-15 14:00,6.8,1.4,40,1.58,0,3.7
119,수원,2017-02-15 15:00,8,1,36,1.35,0,2.4
119,수원,2017-02-15 16:00,8.3,1.6,32,0.95,0,1.6
119,수원,2017-02-15 17:00,7,1.4,30,0.52,0,0.3
119,수원,2017-02-15 18:00,6.1,0.9,33,0.15,0,-0.1
119,수원,2017-02-15 19:00,2.7,0.2,46,0,,-0.1
119,수원,2017-02-15 20:00,1.9,0.1,53,,,-0.2
119,수원,2017-02-15 21:00,1,0.5,67,,0,-0.2
119,수원,2017-02-15 22:00,-0.5,0.1,70,,,-0.3
119,수원,2017-02-15 23:00,-1.1,0.5,74,,,-0.4
119,수원,2017-02-16 0:00,-1.3,0.4,76,,0,-0.5
119,수원,2017-02-16 1:00,-1.9,0.2,80,,,-0.5
119,수원,2017-02-16 2:00,-2.4,0.5,82,,,-0.6
119,수원,2017-02-16 3:00,-2.7,0,81,,0,-0.8
119,수원,2017-02-16 4:00,-3.2,0,82,,0,-1
119,수원,2017-02-16 5:00,-3.6,0.6,88,,0,-1.4
119,수원,2017-02-16 6:00,-3.9,0.4,88,,0,-1.7
119,수원,2017-02-16 7:00,-4.2,0,93,,0,-2.1
119,수원,2017-02-16 8:00,-3.5,0.8,93,0.05,0,-2
119,수원,2017-02-16 9:00,1.9,0.5,67,0.49,0,-1
119,수원,2017-02-16 10:00,4.9,2.2,48,0.97,4,-0.2
119,수원,2017-02-16 11:00,8.2,3.3,48,1.42,8,1.1
119,수원,2017-02-16 12:00,9.2,3.3,49,1.33,9,2.7
119,수원,2017-02-16 13:00,10.3,3,50,0.99,9,4.2
119,수원,2017-02-16 14:00,11.2,4.3,57,1.13,8,5
119,수원,2017-02-16 15:00,10.9,4,60,0.65,9,3.7
119,수원,2017-02-16 16:00,11.4,3.8,62,0.46,9,3.8
119,수원,2017-02-16 17:00,11.1,3,65,0.2,9,2.9
119,수원,2017-02-16 18:00,10.7,1.8,68,0.06,9,1.7
119,수원,2017-02-16 19:00,10.1,1.8,72,0,,1.1
119,수원,2017-02-16 20:00,9.8,0.7,75,,,0.9
119,수원,2017-02-16 21:00,9.3,0.8,83,,10,0.6
119,수원,2017-02-16 22:00,9.8,1.6,95,,10,1.1
119,수원,2017-02-16 23:00,9.8,1.5,97,,10,1.8
119,수원,2017-02-17 0:00,9.6,2.2,99,,10,2.3
119,수원,2017-02-17 1:00,8.5,4.9,100,,10,2.9
119,수원,2017-02-17 2:00,7.7,3.2,100,,10,2.5
119,수원,2017-02-17 3:00,6.7,2.7,100,,10,2.1
119,수원,2017-02-17 4:00,5.4,3.6,100,,10,1.7
119,수원,2017-02-17 5:00,4.8,2.1,100,,10,1.1
119,수원,2017-02-17 6:00,3.9,4.2,100,,10,1
119,수원,2017-02-17 7:00,2.5,3.3,99,,9,0.5
119,수원,2017-02-17 8:00,1.9,3.7,80,0.01,10,0.1
119,수원,2017-02-17 9:00,1.2,2.7,82,0.13,6,0.3
119,수원,2017-02-17 10:00,2.2,3.3,65,0.79,3,3.3
119,수원,2017-02-17 11:00,3.6,4,46,1.5,2,6.2
119,수원,2017-02-17 12:00,4.3,3.7,40,1.9,3,7.8
119,수원,2017-02-17 13:00,5.3,4.1,36,2.07,3,5.8
119,수원,2017-02-17 14:00,5.6,3.4,34,2.03,1,5.1
119,수원,2017-02-17 15:00,4.1,5.5,41,1.77,1,2.4
119,수원,2017-02-17 16:00,3.4,5,39,1.35,1,1.8
119,수원,2017-02-17 17:00,1.8,4.9,44,0.83,0,-0.4
119,수원,2017-02-17 18:00,0.5,3.3,50,0.27,0,-0.2
119,수원,2017-02-17 19:00,-0.4,3,52,0,,-0.2
119,수원,2017-02-17 20:00,-0.9,2.6,49,,,-0.3
119,수원,2017-02-17 21:00,-1.8,2.1,48,,0,-0.5
119,수원,2017-02-17 22:00,-2.4,2.7,51,,,-0.7
119,수원,2017-02-17 23:00,-3.2,3.2,53,,,-0.8
119,수원,2017-02-18 0:00,-4.1,2.5,50,,0,-1
119,수원,2017-02-18 1:00,-4.4,3.2,48,,,-1.2
119,수원,2017-02-18 2:00,-4.8,2,50,,,-1.3
119,수원,2017-02-18 3:00,-5,2.9,46,,0,-1.5
119,수원,2017-02-18 4:00,-5.8,1,50,,0,-1.5
119,수원,2017-02-18 5:00,-6.2,0.6,54,,0,-1.7
119,수원,2017-02-18 6:00,-6.5,0.9,54,,0,-1.8
119,수원,2017-02-18 7:00,-6.7,0.7,57,,0,-2
119,수원,2017-02-18 8:00,-5.6,1.5,53,0.07,0,-1.8
119,수원,2017-02-18 9:00,-3.4,2.4,40,0.57,0,-0.9
119,수원,2017-02-18 10:00,-1.5,2.5,37,1.14,0,-0.2
119,수원,2017-02-18 11:00,0,2.5,32,1.62,0,0.9
119,수원,2017-02-18 12:00,0.6,3.6,25,1.95,0,2.1
119,수원,2017-02-18 13:00,2.5,3.2,25,2.09,2,1
119,수원,2017-02-18 14:00,3.6,4.1,22,1.95,2,1.4
119,수원,2017-02-18 15:00,3.5,4.5,23,1.71,2,0.4
119,수원,2017-02-18 16:00,2.7,4.3,32,1.3,5,0.3
119,수원,2017-02-18 17:00,0.9,4.4,42,0.77,0,-0.1
119,수원,2017-02-18 18:00,0.2,3.7,54,0.24,0,-0.1
119,수원,2017-02-18 19:00,-0.3,2.7,62,0,,-0.2
119,수원,2017-02-18 20:00,-0.7,2,64,,,-0.3
119,수원,2017-02-18 21:00,-1.8,0.6,67,,0,-0.5
119,수원,2017-02-18 22:00,-1.9,1.1,71,,,-0.5
119,수원,2017-02-18 23:00,-2,0.8,73,,,-0.6
119,수원,2017-02-19 0:00,-2.1,1.9,73,,0,-0.7
119,수원,2017-02-19 1:00,-2.4,1.1,75,,,-0.6
119,수원,2017-02-19 2:00,-2.7,0.9,78,,,-0.8
119,수원,2017-02-19 3:00,-3.1,1.5,82,,0,-0.9
119,수원,2017-02-19 4:00,-3.7,0.6,82,,4,-1
119,수원,2017-02-19 5:00,-4.1,0.5,90,,7,-0.9
119,수원,2017-02-19 6:00,-3.9,1,87,,3,-1.1
119,수원,2017-02-19 7:00,-3.9,0.7,87,,6,-1.1
119,수원,2017-02-19 8:00,-3,1.1,82,0.04,10,-0.8
119,수원,2017-02-19 9:00,-1.9,1.4,79,0.26,10,-0.4
119,수원,2017-02-19 10:00,-0.1,3.5,67,0.61,10,-0.2
119,수원,2017-02-19 11:00,2.5,3,59,1.03,6,-0.1
119,수원,2017-02-19 12:00,5,3.3,45,1.88,2,2
119,수원,2017-02-19 13:00,5.2,2.4,41,1.42,9,1.6
119,수원,2017-02-19 14:00,5.8,2.9,34,0.34,10,0.5
119,수원,2017-02-19 15:00,6.4,3,38,0.26,10,0.8
119,수원,2017-02-19 16:00,6.1,1.9,42,0.14,10,0.3
119,수원,2017-02-19 17:00,6.5,1.9,40,0.05,10,0.2
119,수원,2017-02-19 18:00,6.7,3.3,43,0.03,10,0.2
119,수원,2017-02-19 19:00,5,2.6,87,0,10,0.4
119,수원,2017-02-19 20:00,5,2.3,91,,10,0.4
119,수원,2017-02-19 21:00,4.9,2.7,94,,10,0.5
119,수원,2017-02-19 22:00,4.5,1.3,100,,10,0.4
119,수원,2017-02-19 23:00,4.3,1.8,100,,10,0.5
119,수원,2017-02-20 0:00,4.4,1.7,100,,10,0.5
119,수원,2017-02-20 1:00,4.5,0.4,100,,10,0.4
119,수원,2017-02-20 2:00,4.4,0.3,100,,10,0.3
119,수원,2017-02-20 3:00,5.3,2,100,,10,0.8
119,수원,2017-02-20 4:00,4.7,2.1,100,,10,0.7
119,수원,2017-02-20 5:00,3.5,2.9,100,,4,-0.2
119,수원,2017-02-20 6:00,1.4,3.1,90,,2,-0.5
119,수원,2017-02-20 7:00,0.8,3.6,81,,9,-0.1
119,수원,2017-02-20 8:00,-0.4,4.1,76,0.04,7,-0.1
119,수원,2017-02-20 9:00,-0.7,3.1,64,0.26,5,-0.2
119,수원,2017-02-20 10:00,-0.6,4.8,51,0.83,0,1.2
119,수원,2017-02-20 11:00,-0.6,4.5,48,1.64,0,5.1
119,수원,2017-02-20 12:00,0.1,4.5,48,1.94,0,6.9
119,수원,2017-02-20 13:00,0.7,4.5,45,2.09,1,4.4
119,수원,2017-02-20 14:00,0.8,5.1,43,2.01,1,3.3
119,수원,2017-02-20 15:00,1.5,4.8,39,1.73,1,2.1
119,수원,2017-02-20 16:00,0.8,5.5,34,1.24,0,1.6
119,수원,2017-02-20 17:00,-0.6,4.4,37,0.71,0,-0.1
119,수원,2017-02-20 18:00,-1.8,5.6,39,0.23,0,-0.1
119,수원,2017-02-20 19:00,-2.6,4,43,0.01,,-0.2
119,수원,2017-02-20 20:00,-3.1,3.7,44,,,-0.5
119,수원,2017-02-20 21:00,-3.3,4.1,44,,0,-0.7
119,수원,2017-02-20 22:00,-3.4,2.4,42,,,-0.9
119,수원,2017-02-20 23:00,-3.7,2.7,43,,,-1
119,수원,2017-02-21 0:00,-3.9,3.9,43,,0,-1.1
119,수원,2017-02-21 1:00,-4.7,1.2,46,,,-1.2
119,수원,2017-02-21 2:00,-5.1,1.1,48,,,-1.3
119,수원,2017-02-21 3:00,-5.8,1.3,53,,0,-1.4
119,수원,2017-02-21 4:00,-5.7,1.3,54,,0,-1.5
119,수원,2017-02-21 5:00,-6.3,1.9,57,,0,-1.7
119,수원,2017-02-21 6:00,-7.5,0.3,67,,0,-1.8
119,수원,2017-02-21 7:00,-6.7,0.7,61,,2,-1.9
119,수원,2017-02-21 8:00,-5.6,0.6,60,0.1,6,-1.5
119,수원,2017-02-21 9:00,-2.7,0.6,49,0.55,7,-0.5
119,수원,2017-02-21 10:00,-1.3,1.4,46,1.03,2,-0.2
119,수원,2017-02-21 11:00,-0.3,2,43,1.6,2,1.1
119,수원,2017-02-21 12:00,1,1.6,39,1.93,1,1.9
119,수원,2017-02-21 13:00,2.8,1.8,34,2.05,4,1
119,수원,2017-02-21 14:00,4.6,0.8,30,1.84,7,1.2
119,수원,2017-02-21 15:00,5.2,1.2,25,1.71,5,1
119,수원,2017-02-21 16:00,4.9,1.1,23,1.36,4,1.3
119,수원,2017-02-21 17:00,4.9,1.2,22,0.8,3,0
119,수원,2017-02-21 18:00,4.1,0.9,28,0.2,7,-0.1
119,수원,2017-02-21 19:00,1.8,0.4,37,0.01,,-0.1
119,수원,2017-02-21 20:00,0.3,0,50,,,-0.2
119,수원,2017-02-21 21:00,0.1,0.5,53,,3,-0.2
119,수원,2017-02-21 22:00,-1.2,0.1,62,,,-0.3
119,수원,2017-02-21 23:00,-0.6,0.6,61,,,-0.4
119,수원,2017-02-22 0:00,1.9,2.3,41,,6,-0.3
119,수원,2017-02-22 1:00,2,2,41,,,-0.3
119,수원,2017-02-22 2:00,2.7,1.9,39,,,-0.2
119,수원,2017-02-22 3:00,2.4,0.7,40,,10,-0.2
119,수원,2017-02-22 4:00,2.3,0.4,42,,10,-0.2
119,수원,2017-02-22 5:00,3,1.7,40,,10,-0.2
119,수원,2017-02-22 6:00,2.9,1.4,41,,10,-0.2
119,수원,2017-02-22 7:00,3.2,1.6,42,,10,-0.2
119,수원,2017-02-22 8:00,3.5,2.3,43,0,10,-0.2
119,수원,2017-02-22 9:00,2.5,2.2,77,0.06,10,-0.2
119,수원,2017-02-22 10:00,1.3,2.8,98,0.17,10,-0.1
119,수원,2017-02-22 11:00,1.3,2.8,100,0.25,10,-0.1
119,수원,2017-02-22 12:00,2.1,3.9,98,0.28,10,0
119,수원,2017-02-22 13:00,2.8,2.9,98,0.41,10,0.7
119,수원,2017-02-22 14:00,2.9,2.8,99,0.22,10,1.5
119,수원,2017-02-22 15:00,3.2,0.8,99,0.2,10,1.9
119,수원,2017-02-22 16:00,3,1.5,100,0.12,10,1.7
119,수원,2017-02-22 17:00,2.6,1.5,100,0.05,10,1.4
119,수원,2017-02-22 18:00,2.5,1.8,100,0.02,10,1.3
119,수원,2017-02-22 19:00,2.3,1.9,100,0,10,1.1
119,수원,2017-02-22 20:00,2.5,1.9,100,,10,1.1
119,수원,2017-02-22 21:00,1.6,2.2,100,,10,1
119,수원,2017-02-22 22:00,1.3,3.1,100,,,0.8
119,수원,2017-02-22 23:00,0.7,2.7,97,,,0.6
119,수원,2017-02-23 0:00,-0.1,3.9,91,,7,0.1
119,수원,2017-02-23 1:00,-0.6,4.6,87,,,0
119,수원,2017-02-23 2:00,-1,4.7,84,,,0
119,수원,2017-02-23 3:00,-1.3,2.5,82,,4,-0.1
119,수원,2017-02-23 4:00,-1.8,2.3,83,,1,-0.2
119,수원,2017-02-23 5:00,-1.9,2.7,82,,1,-0.2
119,수원,2017-02-23 6:00,-1.8,2.4,79,,1,-0.4
119,수원,2017-02-23 7:00,-1.9,2.7,76,,1,-0.6
119,수원,2017-02-23 8:00,-1.5,3.6,73,0.1,5,-0.5
119,수원,2017-02-23 9:00,0,4,58,0.55,1,-0.3
119,수원,2017-02-23 10:00,0.7,4.7,51,1.2,0,-0.2
119,수원,2017-02-23 11:00,1,5.1,43,1.68,4,3.2
119,수원,2017-02-23 12:00,2.2,5,40,1.92,7,6.9
119,수원,2017-02-23 13:00,3.8,4.8,40,2.02,3,5.9
119,수원,2017-02-23 14:00,3.4,4.8,36,2.1,3,3.9
119,수원,2017-02-23 15:00,3.1,5.2,33,1.87,2,3.4
119,수원,2017-02-23 16:00,2.6,4.7,35,1.43,1,3.7
119,수원,2017-02-23 17:00,1.1,4.4,40,0.9,0,1.1
119,수원,2017-02-23 18:00,-0.2,4.1,47,0.33,0,0.2
119,수원,2017-02-23 19:00,-1.1,3.1,50,0.01,,0
119,수원,2017-02-23 20:00,-1.5,3.8,50,,,-0.2
119,수원,2017-02-23 21:00,-2,3.3,50,,0,-0.3
119,수원,2017-02-23 22:00,-2.4,2.9,50,,,-0.8
119,수원,2017-02-23 23:00,-3.1,2.3,54,,,-0.9
119,수원,2017-02-24 0:00,-3.4,1.6,54,,0,-1.1
119,수원,2017-02-24 1:00,-4.1,1.1,58,,,-1.2
119,수원,2017-02-24 2:00,-4.1,1.1,57,,,-1.3
119,수원,2017-02-24 3:00,-4.6,0.3,63,,0,-1.4
119,수원,2017-02-24 4:00,-4.7,1.3,61,,0,-1.5
119,수원,2017-02-24 5:00,-5.8,0.2,68,,0,-1.6
119,수원,2017-02-24 6:00,-6.2,1,72,,0,-1.8
119,수원,2017-02-24 7:00,-5.5,0.3,67,,0,-1.8
119,수원,2017-02-24 8:00,-3.8,0.4,60,0.11,0,-1.5
119,수원,2017-02-24 9:00,-1.1,1.2,50,0.64,0,-0.4
119,수원,2017-02-24 10:00,0.6,1.4,39,1.22,0,-0.1
119,수원,2017-02-24 11:00,2.2,1.9,29,1.7,0,1.7
119,수원,2017-02-24 12:00,4.2,2.4,28,2.03,0,3.4
119,수원,2017-02-24 13:00,4.4,4.2,28,2.12,0,3.5
119,수원,2017-02-24 14:00,4.1,4.5,25,2.06,0,2.1
119,수원,2017-02-24 15:00,4.2,4.1,35,1.82,7,3.3
119,수원,2017-02-24 16:00,2.9,4.1,42,1.3,9,3.5
119,수원,2017-02-24 17:00,3.5,3.2,45,0.68,5,3
119,수원,2017-02-24 18:00,2.2,1.6,50,0.31,7,1.3
119,수원,2017-02-24 19:00,1.6,1.9,55,0.01,,0.1
119,수원,2017-02-24 20:00,1.3,2.4,63,,,0
119,수원,2017-02-24 21:00,-0.1,0.2,68,,0,0
119,수원,2017-02-24 22:00,-0.9,0.2,77,,,-0.1
119,수원,2017-02-24 23:00,-0.8,0.3,75,,,-0.2
119,수원,2017-02-25 0:00,-0.5,1.1,74,,7,-0.2
119,수원,2017-02-25 1:00,-2,0.3,85,,,-0.3
119,수원,2017-02-25 2:00,-2.6,0.2,90,,,-0.6
119,수원,2017-02-25 3:00,-2.6,0.1,91,,0,-0.7
119,수원,2017-02-25 4:00,-3.3,0,94,,0,-0.8
119,수원,2017-02-25 5:00,-3.7,0,97,,0,-0.9
119,수원,2017-02-25 6:00,-4.5,0.3,99,,0,-1
119,수원,2017-02-25 7:00,-4.2,0.3,100,,0,-1.1
119,수원,2017-02-25 8:00,-2.8,1,100,0.14,0,-0.8
119,수원,2017-02-25 9:00,-0.6,1.9,90,0.87,0,-0.3
119,수원,2017-02-25 10:00,1.9,1.6,75,1.38,0,-0.1
119,수원,2017-02-25 11:00,5.4,3,51,1.57,3,2.8
119,수원,2017-02-25 12:00,5.7,3.2,49,1.94,3,8.6
119,수원,2017-02-25 13:00,8,3.2,36,2.12,1,7.5
119,수원,2017-02-25 14:00,8,3.6,31,2.08,0,5.3
119,수원,2017-02-25 15:00,8.3,4.3,32,1.87,0,5.1
119,수원,2017-02-25 16:00,7.4,6.1,28,1.46,0,5.7
119,수원,2017-02-25 17:00,6.7,3.5,34,0.91,0,2.9
119,수원,2017-02-25 18:00,5.4,4.1,30,0.34,0,1.6
119,수원,2017-02-25 19:00,3.8,2.4,45,0.01,,0.6
119,수원,2017-02-25 20:00,3.8,1.7,50,,,0
119,수원,2017-02-25 21:00,2.2,1.6,61,,0,0
119,수원,2017-02-25 22:00,2,0.8,70,,,0
119,수원,2017-02-25 23:00,1.4,0.9,77,,,0
119,수원,2017-02-26 0:00,1.5,0.6,76,,6,0
119,수원,2017-02-26 1:00,0.9,0.5,76,,,0
119,수원,2017-02-26 2:00,0.3,1.4,93,,,-0.1
119,수원,2017-02-26 3:00,0.4,1.2,99,,0,-0.1
119,수원,2017-02-26 4:00,-1,0.5,100,,10,-0.2
119,수원,2017-02-26 5:00,-0.9,1.1,100,,0,-0.3
119,수원,2017-02-26 6:00,-2.2,0.7,100,,0,-0.6
